09:24:20.033 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/queryAssociations],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.rest.dto.AssociationResponse> metrics.rest.AssociationController.queryAssociations(metrics.rest.dto.AssociationCriteria)
09:24:20.033 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/queryAssociationsCount],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.AssociationController.queryAssociationsCount(metrics.rest.dto.AssociationCriteria)
09:24:20.036 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/update],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.DocumentController.update(metrics.model.Document)
09:24:20.037 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/create],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.DocumentController.create(metrics.model.Document)
09:24:20.037 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/enabled],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.DocumentController.enabled(java.lang.Long,java.lang.Integer)
09:24:20.037 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/queryDocumentsCount],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.DocumentController.queryDocumentsCount(metrics.rest.dto.DocumentQueryCriteria)
09:24:20.037 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/queryDocuments],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.model.Document> metrics.rest.DocumentController.queryDocuments(metrics.rest.dto.DocumentQueryCriteria)
09:24:20.038 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/findOne],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public metrics.model.Document metrics.rest.DocumentController.findOne(java.lang.Long)
09:24:20.041 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/update],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.ThemeController.update(metrics.model.Theme)
09:24:20.041 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/create],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.ThemeController.create(metrics.model.Theme)
09:24:20.042 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/enabled],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.ThemeController.enabled(java.lang.Long,java.lang.Integer)
09:24:20.042 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/queryThemes],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.model.Theme> metrics.rest.ThemeController.queryThemes(java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String)
09:24:20.042 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/queryThemesCount],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.ThemeController.queryThemesCount(java.lang.String)
09:24:20.042 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/queryValidThemes],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.model.Theme> metrics.rest.ThemeController.queryValidThemes()
